gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_True,MultipleLines_No phone service,InternetService_Fiber optic,InternetService_No,OnlineSecurity_True,OnlineSecurity_No internet service,OnlineBackup_True,OnlineBackup_No internet service,DeviceProtection_True,DeviceProtection_No internet service,TechSupport_True,TechSupport_No internet service,StreamingTV_True,StreamingTV_No internet service,StreamingMovies_True,StreamingMovies_No internet service,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,1,1,1,69.94999694824219,69.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,33,0,0,59.54999923706055,2016.3,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,16,1,0,19.049999237060547,326.65,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,1,1,0,56,1,0,95.6500015258789,5471.75,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,0,0,0,1,1,0,19.950000762939453,19.95,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,5,1,1,70.05000305175781,346.4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,57,1,0,19.399999618530273,1061.6,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,1,1,56,0,1,36.099998474121094,1971.5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,8,1,1,94.0,773.65,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,1,1,22,1,0,61.150001525878906,1422.05,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,1,1,0,19.75,19.75,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,1,40,1,1,64.0999984741211,2460.35,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
1,0,1,1,46,1,0,19.75,856.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,63,1,0,19.700000762939453,1275.85,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,1,1,68,1,1,110.19999694824219,7467.5,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0,1,1,69,1,1,106.3499984741211,7261.75,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,0,56,1,0,90.55000305175781,5116.6,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,10,1,1,65.9000015258789,660.05,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,63,1,0,104.5,6590.8,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
0,0,1,1,24,0,1,52.5,1208.15,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1
0,0,0,0,19,1,1,56.099998474121094,1033.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,22,1,1,88.75,1885.15,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,0,29,1,1,84.44999694824219,2467.1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,13,1,1,75.30000305175781,989.45,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
0,0,1,0,70,1,1,26.0,2006.95,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,49,1,0,99.4000015258789,5025.0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,1,1,0,43,1,1,109.55000305175781,4830.25,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,3,1,1,19.600000381469727,59.75,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,1,1,42,1,0,73.1500015258789,3088.25,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0,0,0,57,1,1,54.650001525878906,3134.7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,1,0,0,2,1,0,66.4000015258789,94.55,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,72,1,1,115.55000305175781,8312.4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,0,0,46,1,1,104.44999694824219,4863.85,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,0,66,1,1,100.05000305175781,6871.9,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
1,0,0,0,62,1,0,102.0,6529.25,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
0,0,1,0,72,1,1,91.1500015258789,6637.9,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,35,1,1,89.69999694824219,3165.6,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
1,0,1,0,17,1,0,90.19999694824219,1454.15,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,0,72,1,1,92.4000015258789,6786.1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0,1,1,28,1,0,19.899999618530273,543.0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,1,0,56,1,1,25.149999618530273,1327.15,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,31,1,1,79.8499984741211,2404.15,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,0,45,1,0,18.850000381469727,867.3,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,0,0,1,1,1,25.75,25.75,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,2,1,1,49.599998474121094,114.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,6,1,1,20.950000762939453,109.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,0,48,1,1,97.05000305175781,4692.95,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
1,0,1,1,25,1,1,25.399999618530273,546.85,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,1,64,1,1,19.700000762939453,1274.05,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,50,0,1,35.0,1782.4,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,52,1,0,101.25,5301.1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1,1,1,0,4,1,1,70.19999694824219,280.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,32,1,0,90.94999694824219,2897.95,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,45,1,0,73.8499984741211,3371.0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1,0,1,0,9,1,1,88.05000305175781,801.3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1,1,0,66,1,1,105.94999694824219,6975.25,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,1,3,1,0,91.8499984741211,257.05,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,54,1,0,20.100000381469727,1079.45,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,1,1,1,0,0,40.099998474121094,40.1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,0,1,1,64,1,0,110.30000305175781,6997.3,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,31,1,1,73.9000015258789,2217.15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,14,1,1,89.80000305175781,1129.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,12,1,1,85.1500015258789,979.05,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1,1,1,0,67,1,1,60.95000076293945,4119.4,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,1,1,35,1,0,72.25,2568.55,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
0,0,0,0,45,1,0,73.55000305175781,3349.1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1,0,0,0,10,1,0,46.0,492.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,29,1,1,58.54999923706055,1718.95,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,24,1,0,24.600000381469727,605.25,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,1,1,66,1,1,19.75,1344.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,51,1,0,86.3499984741211,4267.15,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,0,45,1,0,25.5,1121.05,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,1,0,49,1,0,19.0,918.7,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,1,0,29,1,1,19.549999237060547,521.8,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,1,1,40,1,1,110.0999984741211,4469.1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
0,1,0,0,37,1,1,96.55000305175781,3580.3,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,25,1,0,69.75,1729.35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,22,0,1,50.599998474121094,1073.3,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,72,0,1,65.5999984741211,4566.5,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,7,0,1,40.099998474121094,293.3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,1,1,33,1,0,82.0999984741211,2603.1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,23,1,1,79.0999984741211,1783.75,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,0,24,1,1,101.25,2440.15,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,1,1,0,79.55000305175781,79.55,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,69,1,0,90.6500015258789,6322.1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,1,3,1,1,20.549999237060547,57.4,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
1,0,0,0,56,1,1,75.75,4284.65,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
1,0,0,0,65,1,1,110.0,7138.65,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,1,0,71,1,0,20.850000381469727,1539.75,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,1,0,0,14,1,1,80.3499984741211,1058.1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,1,1,70.1500015258789,123.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,32,1,0,84.05000305175781,2781.85,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,0,0,40,1,0,67.44999694824219,2731.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,20.75,20.75,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,1,1,1,89.0999984741211,89.1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,7,1,1,69.9000015258789,497.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,15,1,1,51.099998474121094,711.15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,17,1,0,94.4000015258789,1607.2,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,19,1,1,78.25,1490.95,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,71,1,0,25.549999237060547,1898.1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,54,1,0,60.0,3273.95,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,0,31,1,1,90.55000305175781,2929.75,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,11,1,0,76.4000015258789,838.7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,18,1,1,84.94999694824219,1443.65,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,72,1,1,110.0999984741211,7746.7,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,1,0,0,71,1,1,99.6500015258789,6951.15,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,0,0,5,0,0,45.400001525878906,214.75,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,0,1,0,38,1,0,69.0,2669.45,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,0,0,1,5,1,1,48.650001525878906,235.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0,0,2,1,1,44.150001525878906,92.65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,52,1,0,59.849998474121094,3103.25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,0,0,8,1,1,75.75,606.25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,68,1,1,80.6500015258789,5330.2,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0,1,1,69,1,1,20.549999237060547,1403.1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,1,0,42,1,1,66.4000015258789,2727.8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,50,1,1,100.19999694824219,5038.45,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,1,1,1,19.100000381469727,19.1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,1,1,0,1,1,1,80.30000305175781,80.3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,33,1,1,44.54999923706055,1462.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,7,1,0,20.350000381469727,150.6,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,1,1,64,1,1,91.80000305175781,5960.5,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1,1,1,74.9000015258789,74.9,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,59,1,1,20.200000762939453,1192.3,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,6,1,0,50.349998474121094,314.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,3,1,0,18.799999237060547,56.0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,0,15,1,0,20.450000762939453,330.8,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,1,1,13,1,1,64.75,877.35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0,0,0,0,23,1,1,98.69999694824219,2249.1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,1,1,0,31,1,0,89.44999694824219,2807.65,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,29,1,1,58.75,1696.2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0,0,1,0,49,1,0,20.700000762939453,1032.05,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,0,1,0,56,1,1,85.5999984741211,4902.8,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,63,1,1,80.30000305175781,4995.35,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1,0,1,0,63,1,0,79.80000305175781,5034.05,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,1,1,1,24,1,1,79.8499984741211,1857.75,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,36,1,0,54.099998474121094,1992.85,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,0,9,1,1,80.8499984741211,751.65,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,3,0,0,24.75,66.95,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,21,1,0,80.9000015258789,1714.95,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,1,1,13,1,0,24.5,343.6,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,1,1,1,1,1,20.149999618530273,20.15,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,1,1,25,1,0,20.049999237060547,520.1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,1,1,71,1,1,19.600000381469727,1387.45,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,66,1,1,114.30000305175781,7383.7,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,0,0,45,1,1,100.30000305175781,4483.95,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0
0,0,1,0,22,1,1,80.0,1706.45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,0,1,0,67,1,1,20.850000381469727,1327.4,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,0,1,0,68,1,1,89.94999694824219,5974.3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,0,1,1,0,1,0,20.0,0.0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,1,0,0,49,1,1,90.8499984741211,4515.85,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,1,0,0,4,1,0,48.75,179.85,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,63,1,0,80.0,5040.2,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
0,0,1,0,2,1,0,79.69999694824219,165.0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,21,1,1,20.350000381469727,422.7,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,1,1,55,1,0,57.54999923706055,3046.4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,1,1,1,1,20.25,20.25,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,17,1,0,19.399999618530273,358.05,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,30,1,1,100.4000015258789,2936.25,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,1,1,22,1,1,57.95000076293945,1271.8,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,9,1,1,59.5,530.05,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,1,1,1,1,0,19.200000762939453,19.2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,0,21,1,1,86.5,1808.7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,19,1,0,59.54999923706055,1144.6,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,1,69,1,1,103.94999694824219,7446.9,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,0,0,1,0,1,25.100000381469727,25.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,72,1,1,103.94999694824219,7556.9,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,0,1,1,70,1,0,68.94999694824219,4858.7,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,0,0,0,66,1,1,103.0999984741211,6595.0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
0,0,1,1,7,0,1,24.700000762939453,149.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,46,1,1,110.19999694824219,4972.1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,39,0,1,48.95000076293945,1880.85,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,0,1,1,32,1,0,62.45000076293945,2045.55,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,24,1,1,89.55000305175781,2187.15,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,1,1,6,1,1,83.55000305175781,477.55,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0,0,0,0,37,1,1,78.9000015258789,2976.95,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
1,0,0,1,8,1,0,20.350000381469727,178.7,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,1,72,1,1,71.44999694824219,5025.85,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1,1,1,0,71,0,0,46.349998474121094,3353.4,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
0,0,1,0,16,1,1,94.6500015258789,1461.15,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,1,0,57,0,1,49.900001525878906,2782.4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,0,0,0,66,1,0,25.450000762939453,1699.15,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
0,1,0,0,17,1,1,89.1500015258789,1496.9,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,1,21,1,0,20.75,452.2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,1,0,66,1,1,66.0999984741211,4428.45,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,0,1,0,17,1,1,75.4000015258789,1322.55,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1,0,0,1,1,1,1,70.44999694824219,70.45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,58,1,0,60.29999923706055,3563.8,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,8,1,0,21.049999237060547,139.75,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
1,0,0,0,27,1,0,69.3499984741211,1927.3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
1,0,1,0,34,1,0,88.8499984741211,3000.25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,30,1,1,97.0,3021.3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
1,0,0,0,33,1,1,66.4000015258789,2245.4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,1,1,0,0,24.75,24.75,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,14,1,0,69.19999694824219,944.65,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,1,16,1,1,79.5,1264.2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,0,0,0,49,1,0,100.6500015258789,4917.75,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0
